City,Cloudiness,Country,Humidity,Lat,Lon,Temp,Wind Speed,Latitude Random,Longitude Random,Lat Diff,Lon Diff
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,34.45,-72.01823999712329,-72.31741081453681,-17.208239997123286,-4.0074108145368115
Rikitea,100.0,PF,82.0,-23.12,-134.97,67.35,12.89,-13.814399177779265,-116.68500741629829,9.305600822220736,18.284992583701708
Innisfail,49.0,AU,12.0,-17.52,146.03,91.99,3.0,-17.76821664984152,147.30260458010298,-0.24821664984152036,1.2726045801029784
Dikson,94.0,RU,86.0,73.51,80.55,21.72,13.62,84.65074876790979,79.4279578714063,11.140748767909784,-1.1220421285936908
Hermanus,100.0,ZA,99.0,-34.42,19.24,55.54,1.01,-57.037868677693254,6.93455281162565,-22.617868677693252,-12.305447188374348
Cockburn Town,70.0,TC,80.0,21.46,-71.14,83.35,18.19,24.867090405705625,-69.58549012032852,3.407090405705624,1.5545098796714854
Canon City,1.0,US,11.0,39.46,-117.13,60.8,4.7,38.283375251336196,-105.72681670154098,-1.176624748663805,11.403183298459012
Pryazha,99.0,RU,97.0,61.69,33.62,32.0,4.47,61.65185874060421,33.6033962718771,-0.038141259395786165,-0.016603728122895234
Bredasdorp,97.0,ZA,66.0,-34.53,20.04,55.18,9.17,-75.6762919198085,25.012749814259962,-41.146291919808505,4.972749814259963
Butaritari,56.0,KI,67.0,3.07,172.79,85.26,11.54,16.77714307323778,172.95440810096153,13.70714307323778,0.16440810096153768
Provideniya,75.0,RU,86.0,64.42,-173.23,41.0,6.71,45.21161388781428,-176.80691128504964,-19.20838611218572,-3.576911285049647
Cape Town,75.0,ZA,87.0,-33.93,18.42,56.7,7.03,-52.345191592882095,-8.189838747876394,-18.415191592882096,-26.609838747876395
Malkangiri,80.0,IN,81.0,18.35,81.9,79.02,1.24,18.06294830081883,81.62185744527295,-0.2870516991811698,-0.2781425547270544
New Norfolk,75.0,AU,54.0,-42.78,147.06,57.09,10.29,-76.18728765204004,131.0275072645798,-33.40728765204004,-16.032492735420192
Bandarbeyla,72.0,SO,87.0,9.49,50.81,78.71,11.79,9.694166796786476,51.98673623071181,0.20416679678647576,1.1767362307118105
Ketchikan,1.0,US,45.0,55.34,-131.65,46.47,16.11,57.21119221298585,-132.33915125904412,1.8711922129858465,-0.6891512590441096
Saint-Philippe,40.0,RE,64.0,-21.36,55.77,66.36,11.41,-44.15095148491864,65.9719170253203,-22.790951484918644,10.201917025320292
Hithadhoo,89.0,MV,71.0,-0.6,73.08,82.15,4.65,-7.627642239425128,65.58063180045872,-7.027642239425129,-7.49936819954128
Buala,14.0,SB,68.0,-8.15,159.59,84.04,5.12,-4.678199053677687,159.28929261812408,3.471800946322313,-0.30070738187592383
Emerald,0.0,AU,16.0,-23.53,148.16,83.17,16.11,-24.28053051569772,148.31116134528924,-0.7505305156977187,0.15116134528923908
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,34.45,-89.31787025894624,-90.33606622357135,-34.50787025894624,-22.02606622357135
Longkou,100.0,CN,45.0,37.64,120.47,67.15,11.97,37.912075130657044,120.15370126033923,0.2720751306570435,-0.31629873966076616
Jining,100.0,CN,50.0,35.41,116.58,70.0,5.77,41.90663313866574,114.08436571866224,6.496633138665743,-2.4956342813377574
Elko,1.0,US,23.0,40.83,-115.76,60.1,8.05,40.28887156203001,-116.12157029973278,-0.5411284379699879,-0.3615702997327759
Sovetskiy,100.0,RU,95.0,56.76,48.47,33.87,1.99,68.26918624636605,65.24616485115598,11.509186246366049,16.776164851155983
Rikitea,100.0,PF,82.0,-23.12,-134.97,67.35,12.89,-33.48585682513509,-119.11268203399456,-10.365856825135086,15.85731796600544
Chokurdakh,0.0,RU,89.0,70.62,147.9,9.23,1.42,73.1389969305624,143.59282413945567,2.5189969305623947,-4.3071758605443335
Lebu,100.0,CL,73.0,-37.62,-73.65,53.4,24.43,-39.013499195732436,-89.75547152946507,-1.3934991957324385,-16.105471529465063
Rikitea,100.0,PF,82.0,-23.12,-134.97,67.35,12.89,-47.63475789025872,-116.79710277115083,-24.514757890258718,18.172897228849166
Tuktoyaktuk,75.0,CA,67.0,69.44,-133.03,32.0,9.17,75.77185928322535,-130.2294638034475,6.331859283225356,2.800536196552514
Tautira,75.0,PF,61.0,-17.73,-149.15,82.4,6.93,-17.628974848563445,-142.5597410891347,0.10102515143655566,6.590258910865316
Poso,0.0,ID,46.0,-1.4,120.75,79.54,5.84,-1.8748935457315383,120.27305313909812,-0.4748935457315384,-0.4769468609018759
Busselton,100.0,AU,40.0,-33.64,115.35,68.92,9.22,-66.38752579290586,88.63069065248766,-32.74752579290586,-26.719309347512336
Bumba,100.0,CD,97.0,2.18,22.47,69.35,1.7,1.4502635765143026,22.56521109798257,-0.7297364234856976,0.09521109798257044
San Pedro,20.0,BO,71.0,-17.27,-66.8,66.2,6.93,-18.312918651890158,-59.83534197384499,-1.042918651890158,6.964658026155007
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,34.45,-82.71211700805263,-16.829255051707463,-27.902117008052628,51.48074494829254
Vanavara,100.0,RU,59.0,60.35,102.28,24.13,12.1,61.86816866081895,100.69196196173095,1.5181686608189509,-1.5880380382690475
Busselton,100.0,AU,40.0,-33.64,115.35,68.92,9.22,-73.74300104361467,92.29013146881528,-40.10300104361467,-23.05986853118472
San Patricio,75.0,MX,83.0,19.22,-104.7,84.2,6.93,1.160460994268064,-115.90161306938268,-18.059539005731935,-11.201613069382674
Sao Filipe,18.0,CV,84.0,14.9,-24.5,77.14,13.6,6.914818916602201,-27.035936357150632,-7.9851810833978,-2.535936357150632
Hithadhoo,89.0,MV,71.0,-0.6,73.08,82.15,4.65,-17.191875641556095,80.19698192759876,-16.591875641556094,7.116981927598758
Kapaa,90.0,US,88.0,22.08,-159.32,78.37,14.99,36.369499772539584,-179.7746229595674,14.289499772539585,-20.454622959567416
Punta Arenas,75.0,CL,70.0,-53.16,-70.91,42.4,13.87,-70.94147143982667,-116.11984607003316,-17.781471439826674,-45.209846070033166
Avarua,100.0,CK,60.0,-21.21,-159.78,73.4,11.41,-15.492851955217148,-162.242848784584,5.717148044782853,-2.462848784583997
Busselton,100.0,AU,40.0,-33.64,115.35,68.92,9.22,-38.007305725816096,103.78458163705494,-4.367305725816095,-11.565418362945053
Port Alfred,21.0,ZA,93.0,-33.59,26.89,61.0,3.0,-72.60408522230738,37.11368325818913,-39.01408522230737,10.223683258189126
Pathein,79.0,MM,78.0,16.78,94.73,82.43,4.76,16.744710651677423,90.73092447898665,-0.03528934832257846,-3.999075521013353
Evensk,100.0,RU,33.0,61.92,159.24,28.38,2.93,60.71147940080664,157.54101089000255,-1.2085205991933634,-1.6989891099974557
Arraial do Cabo,100.0,BR,98.0,-22.97,-42.02,70.91,5.68,-44.50293398534646,-27.248748850717476,-21.53293398534646,14.771251149282527
Punta Arenas,75.0,CL,70.0,-53.16,-70.91,42.4,13.87,-70.62297690189143,-81.77855422077585,-17.462976901891437,-10.868554220775849
Kapaa,90.0,US,88.0,22.08,-159.32,78.37,14.99,19.416844226140853,-161.31836093902658,-2.6631557738591454,-1.9983609390265826
Rikitea,100.0,PF,82.0,-23.12,-134.97,67.35,12.89,-28.441705546450294,-110.75078720818712,-5.321705546450293,24.21921279181288
Kaitangata,100.0,NZ,92.0,-46.28,169.85,50.0,10.0,-51.792929918397974,171.73985367696264,-5.5129299183979725,1.8898536769626446
Auki,22.0,SB,67.0,-8.77,160.7,84.27,6.17,-4.7555631825882045,163.7312941326764,4.014436817411795,3.0312941326764076
Tifton,40.0,US,73.0,31.45,-83.51,74.5,7.36,31.761617473512942,-83.25337819808828,0.31161747351294267,0.2566218019117201
Nishihara,20.0,JP,40.0,35.74,139.53,73.2,17.22,21.75807579254416,133.69026013904266,-13.98192420745584,-5.839739860957337
Vaini,75.0,TO,69.0,-21.2,-175.2,80.6,12.75,-60.961998215486496,-171.01243248944246,-39.7619982154865,4.187567510557528
Rikitea,100.0,PF,82.0,-23.12,-134.97,67.35,12.89,-28.381966147506077,-133.87266820039628,-5.261966147506076,1.0973317996037224
Cape Town,75.0,ZA,87.0,-33.93,18.42,56.7,7.03,-75.30407619647181,-13.542729463832359,-41.37407619647181,-31.96272946383236
Qarqin,0.0,AF,17.0,37.41,66.03,71.53,8.46,37.350620934509706,66.4707647626451,-0.05937906549029037,0.44076476264510234
Avarua,100.0,CK,60.0,-21.21,-159.78,73.4,11.41,-63.25705768216638,-164.66359425387452,-42.04705768216638,-4.88359425387452
Vaini,75.0,TO,69.0,-21.2,-175.2,80.6,12.75,-79.49110560028416,-175.8097601322761,-58.291105600284155,-0.6097601322761079
Bethel,40.0,US,61.0,60.79,-161.76,49.01,16.11,41.969622007504796,-167.3480386060325,-18.820377992495203,-5.588038606032512
Albany,100.0,AU,72.0,-35.02,117.88,64.4,0.67,-69.10376461070912,112.01310049093559,-34.08376461070912,-5.86689950906441
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,34.45,-81.72810135892618,-61.220650668503424,-26.91810135892618,7.089349331496578
Bathsheba,40.0,BB,74.0,13.22,-59.52,82.4,20.8,24.014179631921863,-44.28858051627543,10.794179631921862,15.231419483724572
Klaksvik,67.0,FO,93.0,62.23,-6.59,50.0,14.99,70.52243719558987,-2.950411198765579,8.292437195589876,3.639588801234421
Bethel,40.0,US,61.0,60.79,-161.76,49.01,16.11,58.785674896745746,-164.6549546860722,-2.004325103254253,-2.8949546860721966
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,34.45,-61.27999693119271,-49.72045880957896,-6.469996931192711,18.589541190421045
Faanui,81.0,PF,85.0,-16.48,-151.75,76.66,24.23,-6.126331781240523,-156.40689202454655,10.353668218759477,-4.656892024546551
Mumford,98.0,GH,98.0,5.26,-0.76,72.03,2.75,-0.28939465679182774,1.6710463436947975,-5.5493946567918275,2.4310463436947973
Port Hueneme,40.0,US,87.0,34.15,-119.2,64.33,5.82,30.519261126773685,-120.58456818062291,-3.6307388732263135,-1.3845681806229067
Kedrovyy,75.0,RU,70.0,56.17,91.82,32.0,4.47,57.07879592819026,80.56829329784603,0.9087959281902585,-11.251706702153967
Atuona,11.0,PF,70.0,-9.8,-139.03,79.48,9.61,-5.550908213292459,-118.51483682454061,4.249091786707542,20.515163175459392
Kandi,12.0,BJ,96.0,11.13,2.93,72.0,2.97,11.213399723825276,3.0441065603512527,0.08339972382527527,0.11410656035125255
Huilong,100.0,CN,86.0,31.15,106.5,62.76,2.66,31.61191066301535,122.98355042053294,0.46191066301535244,16.483550420532936
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,34.45,-53.95668851047813,-69.47426667299212,0.8533114895218716,-1.1642666729921132
Kavieng,4.0,PG,71.0,-2.57,150.8,85.23,10.46,0.7815950609488169,151.94949168381856,3.3515950609488168,1.1494916838185532
Ambilobe,3.0,MG,68.0,-13.19,49.05,75.47,15.11,-9.268783079009495,48.45194133592304,3.9212169209905046,-0.5980586640769587
Salalah,20.0,OM,83.0,17.01,54.1,78.8,3.36,15.885152716869115,54.688471941641495,-1.1248472831308867,0.5884719416414939
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,34.45,-73.1196588154704,-43.42117714511318,-18.3096588154704,24.888822854886826
Port Elizabeth,75.0,ZA,87.0,-33.92,25.57,59.0,4.7,-83.08571850472394,33.36902932921376,-49.16571850472394,7.799029329213759
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,34.45,-74.78389457451206,-79.994998293138,-19.97389457451206,-11.684998293137994
Port Alfred,21.0,ZA,93.0,-33.59,26.89,61.0,3.0,-79.9466147799985,39.503244852270825,-46.356614779998495,12.613244852270824
Beringovskiy,53.0,RU,67.0,63.05,179.32,31.91,8.88,58.34591369298661,173.55658261711392,-4.704086307013384,-5.763417382886075
Port Blair,32.0,IN,67.0,11.67,92.75,83.57,3.7,12.530615388488215,88.29227141793467,0.8606153884882151,-4.457728582065329
Ugoofaaru,83.0,MV,74.0,5.67,73.0,82.78,9.89,5.275789963771402,68.83419456845189,-0.39421003622859807,-4.165805431548108
Punta Arenas,75.0,CL,70.0,-53.16,-70.91,42.4,13.87,-81.94433798957871,-118.68018918774231,-28.784337989578717,-47.77018918774232
Albany,100.0,AU,72.0,-35.02,117.88,64.4,0.67,-73.34893931635372,98.34012594885769,-38.32893931635372,-19.539874051142306
Hobart,75.0,AU,54.0,-42.88,147.33,57.27,10.29,-77.73419912460224,138.22213939001523,-34.85419912460224,-9.107860609984783
Hilo,1.0,US,52.0,19.71,-155.08,76.35,11.41,9.265657341606428,-148.59704645403298,-10.444342658393573,6.482953545967035
Kapaa,90.0,US,88.0,22.08,-159.32,78.37,14.99,27.344116337876457,-161.88784989296832,5.264116337876459,-2.5678498929683258
Nikolskoye,90.0,RU,86.0,59.7,30.79,41.02,4.47,56.36806350136317,172.76602195685166,-3.3319364986368356,141.97602195685167
Almaznyy,0.0,RU,86.0,48.03,40.04,33.8,6.71,64.25185505511624,115.07205629069011,16.221855055116237,75.03205629069012
Kalmunai,100.0,LK,71.0,7.42,81.82,82.45,4.3,8.18131527304044,84.60150252945488,0.7613152730404398,2.781502529454883
Clyde River,1.0,CA,100.0,70.47,-68.59,21.2,2.24,68.20374339745143,-68.43491849338416,-2.266256602548566,0.15508150661584352
Albany,100.0,AU,72.0,-35.02,117.88,64.4,0.67,-89.27410195533965,118.41056083669685,-54.25410195533964,0.53056083669685
Barrow,1.0,US,76.0,39.51,-90.4,56.62,8.05,73.76810066580606,-149.97072377494138,34.25810066580606,-59.57072377494137
Busselton,100.0,AU,41.0,-33.64,115.35,69.62,9.22,-46.74256011813631,104.1602544073321,-13.10256011813631,-11.18974559266789
Avarua,100.0,CK,60.0,-21.21,-159.78,73.4,11.41,-48.23729404054721,-160.1000378462523,-27.02729404054721,-0.3200378462522906
Hambantota,40.0,LK,100.0,6.12,81.12,75.2,5.56,4.681636492232357,83.561581868129,-1.4383635077676429,2.441581868128992
Coswig,40.0,DE,93.0,51.13,13.58,51.4,9.17,52.04123153763021,12.59487504006782,0.9112315376302078,-0.9851249599321807
Jamestown,100.0,SH,82.0,-15.94,-5.72,65.32,23.15,-27.4631097851182,-4.858916601783363,-11.5231097851182,0.8610833982166364
Qaanaaq,85.0,GL,65.0,77.48,-69.36,19.29,10.74,78.09084304054335,-90.91556188533886,0.6108430405433438,-21.55556188533886
Port Alfred,21.0,ZA,93.0,-33.59,26.89,61.0,3.0,-77.91815412660375,47.82390141297432,-44.32815412660375,20.933901412974322
Bluff,100.0,NZ,97.0,-46.6,168.33,51.01,4.0,-84.48370517308977,171.03620276656386,-37.88370517308977,2.706202766563848
Moussoro,100.0,TD,66.0,13.64,16.49,80.53,12.9,14.363819882146302,17.379529074889234,0.7238198821463016,0.8895290748892357
Tutoia,9.0,BR,82.0,-2.76,-42.27,73.31,5.68,2.1835541489079873,-41.7649253937779,4.943554148907987,0.5050746062221023
Castro,90.0,CL,93.0,-42.48,-73.76,46.4,5.82,-53.32088196008749,-94.03069317251745,-10.840881960087493,-20.27069317251744
Merrill,1.0,US,50.0,42.03,-121.6,52.72,20.8,45.57533533417052,-90.48125044528031,3.5453353341705167,31.118749554719685
Busselton,100.0,AU,41.0,-33.64,115.35,69.62,9.22,-74.9112463811914,92.1422602653123,-41.2712463811914,-23.207739734687692
Olinda,90.0,BR,94.0,-22.82,-43.41,71.15,4.7,-11.224246405559342,-25.094776984297596,11.595753594440659,18.3152230157024
Yellowknife,75.0,CA,86.0,62.45,-114.38,30.07,13.87,78.661393540212,-100.0571383149587,16.211393540212,14.322861685041289
Dongsheng,71.0,CN,62.0,29.72,112.52,70.68,5.64,39.27685972102873,108.46384494339787,9.55685972102873,-4.0561550566021225
Cayenne,0.0,GF,83.0,4.94,-52.33,78.8,3.36,17.143107420470372,-43.81277702797263,12.20310742047037,8.517222972027369
Carnduff,100.0,CA,83.0,49.17,-101.8,43.0,11.99,48.51164374143718,-101.9573066948103,-0.6583562585628187,-0.1573066948103019
Funadhoo,100.0,MV,74.0,6.15,73.27,82.58,7.34,6.245131769593968,73.2989110403363,0.09513176959396752,0.028911040336296878
Chokurdakh,0.0,RU,89.0,70.62,147.9,9.23,1.42,74.74517624960495,149.919884369309,4.125176249604948,2.0198843693089827
Avarua,100.0,CK,60.0,-21.21,-159.78,73.4,11.41,-58.89912173090754,-162.74145693480355,-37.68912173090754,-2.96145693480355
Rikitea,100.0,PF,82.0,-23.12,-134.97,67.35,12.89,-31.126331842052792,-129.45118020983088,-8.006331842052791,5.518819790169118
Victoria,20.0,SC,88.0,-4.62,55.45,78.8,5.82,-7.15639317256408,59.134585842532545,-2.53639317256408,3.6845858425325417
Chokurdakh,0.0,RU,89.0,70.62,147.9,9.23,1.42,82.09671142227108,154.8334842502381,11.47671142227108,6.933484250238081
Hithadhoo,89.0,MV,71.0,-0.6,73.08,82.15,4.65,-13.39782947738584,83.97778054192105,-12.797829477385841,10.897780541921051
Acari,53.0,PE,88.0,-15.44,-74.62,58.03,8.99,-19.77784590356626,-76.2986818348525,-4.33784590356626,-1.6786818348524974
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,34.45,-72.0088711736999,-52.005580651032105,-17.1988711736999,16.304419348967897
Castro,90.0,CL,93.0,-42.48,-73.76,46.4,5.82,-54.784190783301945,-107.45091217059819,-12.304190783301948,-33.69091217059818
Kavieng,4.0,PG,71.0,-2.57,150.8,85.23,10.46,15.083449358555043,156.00512396178823,17.653449358555044,5.2051239617882175
Torbay,90.0,CA,93.0,47.66,-52.73,51.35,18.34,41.741900404369346,-47.65118606748828,-5.91809959563065,5.078813932511714
Nikolskoye,90.0,RU,86.0,59.7,30.79,41.02,4.47,40.259294700921174,177.92608127385574,-19.44070529907883,147.13608127385575
Port Alfred,21.0,ZA,93.0,-33.59,26.89,61.0,3.0,-52.625488044888314,37.4197985620479,-19.03548804488831,10.529798562047901
Port Hardy,20.0,CA,53.0,50.7,-127.42,50.0,11.41,45.59196973664447,-130.6821184585189,-5.108030263355531,-3.2621184585188843
Ancud,90.0,CL,93.0,-41.87,-73.83,46.4,5.82,-40.009082829051216,-84.57274501336985,1.860917170948781,-10.742745013369856
Turukhansk,73.0,RU,80.0,65.8,87.96,30.25,3.17,64.41270980506243,88.83093351761704,-1.3872901949375631,0.870933517617047
Puerto Ayora,9.0,EC,93.0,-0.74,-90.35,64.99,1.99,-7.194774584209384,-105.41250497379359,-6.4547745842093835,-15.062504973793594
Albany,100.0,AU,72.0,-35.02,117.88,64.4,0.67,-63.37009952979481,109.31664962122329,-28.350099529794804,-8.563350378776704
Hobart,75.0,AU,54.0,-42.88,147.33,57.27,10.29,-80.81746714873174,137.40929393452944,-37.937467148731734,-9.920706065470569
Constitucion,100.0,CL,45.0,-35.33,-72.42,56.73,6.8,-31.026035093475144,-81.15943202804561,4.303964906524854,-8.739432028045613
Kaitangata,100.0,NZ,92.0,-46.28,169.85,50.0,11.01,-66.52600137723462,174.92061547331724,-20.24600137723462,5.070615473317247
Castro,90.0,CL,93.0,-42.48,-73.76,46.4,5.82,-54.27779026772488,-101.63350248596566,-11.797790267724885,-27.87350248596566
Kapaa,90.0,US,88.0,22.08,-159.32,78.37,14.99,14.779928644170525,-170.35512869747416,-7.300071355829473,-11.035128697474164
Saint George,90.0,BM,73.0,32.38,-64.68,77.32,18.34,31.62351114009367,-56.734015510035746,-0.7564888599063337,7.94598448996426
Arraial do Cabo,100.0,BR,98.0,-22.97,-42.02,70.91,5.68,-45.086218203409686,-22.81195953212722,-22.116218203409687,19.208040467872785
Albany,100.0,AU,72.0,-35.02,117.88,64.4,0.67,-36.92178136538253,120.47900401516421,-1.9017813653825257,2.599004015164212
Conceicao do Araguaia,37.0,BR,64.0,-8.26,-49.26,78.78,3.31,-7.31261425911093,-49.9966037422725,0.9473857408890698,-0.7366037422725
Barrow,1.0,US,76.0,39.51,-90.4,56.62,8.05,86.81788577414429,-160.1707209892402,47.30788577414429,-69.7707209892402
Portoferraio,0.0,IT,81.0,42.81,10.31,58.95,5.82,42.04764741411475,10.039811890700179,-0.7623525858852531,-0.27018810929982173
Bekobod,23.0,UZ,58.0,40.63,71.18,59.05,6.93,40.12528012110167,69.0944728167423,-0.5047198788983351,-2.0855271832577102
Iqaluit,75.0,CA,86.0,63.75,-68.52,37.22,2.24,63.04567862687455,-68.33870041619966,-0.7043213731254525,0.18129958380033884
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,34.45,-78.15494899088853,-77.06671322643787,-23.344948990888525,-8.756713226437867
Simpang,70.0,ID,71.0,4.36,96.17,83.17,1.64,-1.4243997548580296,104.3521206735403,-5.78439975485803,8.182120673540297
Tuktoyaktuk,75.0,CA,67.0,69.44,-133.03,32.0,9.17,82.53334717914834,-123.18131399406242,13.093347179148338,9.84868600593758
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,34.45,-77.13362397091706,-59.31981712747688,-22.323623970917055,8.990182872523121
Novoagansk,100.0,RU,79.0,61.94,76.66,37.72,13.2,62.80417469955037,76.53947882240504,0.8641746995503752,-0.12052117759495218
Channel-Port aux Basques,0.0,CA,80.0,47.57,-59.14,47.89,20.94,47.85185806736902,-60.27357622246264,0.2818580673690221,-1.1335762224626365
Atuona,8.0,PF,71.0,-9.8,-139.03,79.54,10.11,-5.452801292437712,-143.56244279442734,4.347198707562288,-4.5324427944273395
Atuona,8.0,PF,71.0,-9.8,-139.03,79.54,10.11,8.422031146921356,-136.31969683284072,18.222031146921356,2.7103031671592817
Neiafu,75.0,TO,74.0,-18.65,-173.98,80.6,5.82,-19.22166714386809,-172.79016105035882,-0.5716671438680905,1.189838949641171
Port Elizabeth,75.0,ZA,87.0,-33.92,25.57,59.0,4.7,-71.94726746139051,34.95468517798528,-38.02726746139051,9.384685177985283
Alofi,71.0,NU,65.0,-19.06,-169.92,78.8,13.87,-21.902489822420037,-167.510351242856,-2.8424898224200383,2.409648757143998
College,90.0,US,100.0,64.86,-147.8,34.41,5.82,70.3715357448186,-147.7403338518519,5.511535744818602,0.059666148148124876
Chokurdakh,0.0,RU,89.0,70.62,147.9,9.23,1.42,87.67873414475903,145.03280281382746,17.05873414475903,-2.8671971861725467
Punta Arenas,75.0,CL,70.0,-53.16,-70.91,42.4,13.87,-72.4438453838378,-107.61089531458913,-19.2838453838378,-36.70089531458913
Usinsk,19.0,RU,80.0,66.0,57.56,32.04,14.41,67.17351135516265,58.645582967976765,1.1735113551626455,1.0855829679767623
Zabol,0.0,IR,23.0,31.03,61.49,73.4,21.92,31.728054677412956,60.364066795975845,0.698054677412955,-1.1259332040241574
Abancay,28.0,PE,87.0,-13.64,-72.88,50.75,5.01,-13.574966212349452,-72.81879819749133,0.0650337876505489,0.061201802508662695
Qaanaaq,85.0,GL,65.0,77.48,-69.36,19.29,10.74,81.18945227261042,-80.42492764415078,3.70945227261042,-11.064927644150785
Chowchilla,1.0,US,49.0,37.12,-120.26,73.94,3.36,37.31940672089826,-120.01204959134844,0.19940672089825995,0.24795040865156182
Bethel,75.0,US,70.0,60.79,-161.76,48.2,14.99,47.96994907810543,-165.6723867313671,-12.82005092189457,-3.9123867313671212
Tuktoyaktuk,75.0,CA,67.0,69.44,-133.03,32.0,9.17,71.65940802672273,-135.43041786975124,2.219408026722732,-2.4004178697512373
Along,84.0,IN,90.0,28.17,94.8,71.42,1.98,29.32375338297122,93.94616522400673,1.1537533829712174,-0.8538347759932634
Sobolevo,99.0,RU,90.0,54.43,31.9,37.49,12.64,53.36372463170969,155.14302946021127,-1.066275368290313,123.24302946021126
Tucurui,44.0,BR,82.0,-3.77,-49.67,76.89,5.18,-3.3961820670684233,-49.13691183367308,0.3738179329315767,0.5330881663269196
Ilulissat,19.0,GL,58.0,69.22,-51.1,28.4,1.12,79.58029131719292,-45.1597521607701,10.360291317192917,5.9402478392299045
Dingle,67.0,IE,72.0,52.14,-10.27,54.57,29.68,48.71143096401349,-18.67197682593033,-3.428569035986513,-8.40197682593033
Nemuro,75.0,JP,51.0,43.32,145.57,60.8,28.86,40.960780907679606,148.90830213854196,-2.3592190923203944,3.3383021385419624
Deputatskiy,100.0,RU,92.0,69.3,139.9,9.05,2.89,77.05314722716935,141.8216759668552,7.75314722716935,1.9216759668551902
Hilo,1.0,US,52.0,19.71,-155.08,76.35,11.41,17.084799423894992,-143.2442438603002,-2.6252005761050086,11.83575613969981
Haines Junction,100.0,CA,50.0,60.75,-137.51,23.41,5.64,62.25943283507368,-140.25494429470263,1.5094328350736816,-2.744944294702634
Pisco,90.0,PE,82.0,-13.71,-76.2,59.92,5.82,-27.568401302830253,-94.13766374805692,-13.858401302830252,-17.93766374805692
Rikitea,100.0,PF,82.0,-23.12,-134.97,67.35,12.89,-21.89277342680515,-129.17113397718606,1.2272265731948515,5.7988660228139395
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,32.21,-74.4750887334023,-25.93219251684374,-19.6650887334023,42.37780748315626
Pevek,100.0,RU,83.0,69.7,170.27,29.62,12.73,82.94166127040398,165.43101840806594,13.24166127040398,-4.838981591934072
Hilo,1.0,US,52.0,19.71,-155.08,76.35,11.41,15.442357109587505,-151.13198069989738,-4.267642890412496,3.9480193001026294
Saint-Philippe,40.0,RE,64.0,-21.36,55.77,66.34,11.41,-61.71491346684659,73.62916033188293,-40.35491346684659,17.859160331882926
Hilo,1.0,US,52.0,19.71,-155.08,76.35,11.41,9.317282223751562,-161.73810307279572,-10.392717776248439,-6.658103072795711
Longyearbyen,75.0,SJ,86.0,78.22,15.64,33.8,4.7,79.62817974068682,20.6825360028227,1.408179740686819,5.0425360028227
Cabedelo,40.0,BR,83.0,-6.97,-34.84,77.0,8.05,-4.383632312035431,-26.488569875981398,2.586367687964569,8.351430124018606
Kutum,69.0,SD,65.0,14.2,24.66,71.99,4.5,18.5253628971534,24.64234586982974,4.325362897153401,-0.01765413017026063
Tasiilaq,100.0,GL,75.0,65.61,-37.64,41.0,13.87,84.73269942518272,-37.19003082188962,19.122699425182716,0.4499691781103792
Iquitos,20.0,PE,94.0,-3.75,-73.25,73.4,3.36,-2.6702160308273477,-72.8691622501968,1.0797839691726523,0.38083774980320584
Oregon,1.0,US,93.0,42.01,-89.33,52.11,7.2,41.49200291421886,-83.36578302410761,-0.5179970857811398,5.964216975892384
Provideniya,75.0,RU,86.0,64.42,-173.23,41.0,6.71,55.69974213198148,-172.71746141226936,-8.720257868018521,0.5125385877306314
Yellowknife,75.0,CA,86.0,62.45,-114.38,30.07,13.87,64.31723949335552,-115.20801120641958,1.8672394933555125,-0.828011206419589
Ushuaia,75.0,AR,80.0,-54.81,-68.31,39.2,32.21,-85.33699627216215,-69.43803138865434,-30.52699627216215,-1.1280313886543354
Jamestown,100.0,SH,82.0,-15.94,-5.72,65.32,23.15,-28.416012853331928,-5.767354850445997,-12.476012853331929,-0.04735485044599752
Hobart,75.0,AU,54.0,-42.88,147.33,57.07,10.29,-78.64355235018726,134.9331926744415,-35.76355235018726,-12.396807325558513
Cherskiy,99.0,RU,94.0,68.75,161.3,21.49,6.08,74.22893446010272,158.32383168096112,5.478934460102721,-2.976168319038891
Ondangwa,14.0,NA,16.0,-17.91,15.98,77.0,4.7,-17.70488426661339,15.972490352867197,0.20511573338660938,-0.00750964713280311
Umkomaas,0.0,ZA,94.0,-30.21,30.8,61.02,2.28,-30.235523910309247,30.89437056585487,-0.02552391030924639,0.09437056585487014
Am Timan,100.0,TD,96.0,11.04,20.28,69.6,5.01,10.858462422217201,21.222560724844016,-0.1815375777827981,0.9425607248440144
Pisco,90.0,PE,82.0,-13.71,-76.2,59.92,5.82,-19.79650484374754,-88.97123410666251,-6.086504843747541,-12.771234106662504
